product_code,lens_width,brands,location,type,comments,mrp,cost_price,sale_price_s,sale_price_a,stock
RB3025_W3275_55,,,,,,6990.0,,,,0
RB3561_9001A5_57,,,,,,9490.0,,,,0
RB3538_1879A_53,,,,,,10690.0,,,,0
RB3538_18813_53,,,,,,9490.0,,,,0
RB3025_00251_55,,,,,,6490.0,,,,0
RB3025_0145_55,,,,,,5990.0,,,,0
RB3429M_001_58,,,,,,9390.0,,,,0
RB3429M_00133_58,,,,,,9390.0,,,,0
RB3429M_0013F_58,,,,,,9990.0,,,,0
RB3447_0024J_50,,,,,,9490.0,,,,0
RB3448_01457_63,,,,,,8190.0,,,,0
RB3449_0012Y_59,,,,,,9490.0,,,,0
RB3529_02988_61,,,,,,8190.0,,,,0
RB3530_0029A_58,,,,,,10090.0,,,,0
RB3530_0048G_58,,,,,,8890.0,,,,0
RB3533_00113_57,,,,,,7990.0,,,,0
RB3538_1872Y_53,,,,,,10090.0,,,,0
RB4147_60132_56,,,,,,7790.0,,,,0
RB4147_61328G_56,,,,,,7490.0,,,,0
RB4147_60934M_60,,,,,,6990.0,,,,0
RB4165_60171_55,,,,,,6390.0,,,,0
RB4165_622T3_54,,,,,,7990.0,,,,1
RB4165_71013_55,,,,,,5790.0,,,,0
RB4181_601_57,,,,,,6990.0,,,,0
RB4181_60171_57,,,,,,7590.0,,,,0
RB4181_613671_58,,,,,,7790.0,,,,0
RB4202_60714V_55,,,,,,6290.0,,,,0
RB4231_894T5_65,,,,,,11490.0,,,,0
RB4256_60925A_49,,,,,,9490.0,,,,0
RB4346_62507Q_51,,,,,,10090.0,,,,0
RB2140_90257_50,,,,,,10090.0,,,,0
RB3016_114517_51,,,,,,9490.0,,,,0
CRKT.,,,,,,400.0,,,,41
CRHC.CROSS.,,,,,,300.0,,,,150
PGARC.,,,,,,1200.0,,,,3
BE4201_300273_58,,,,,,13000.0,,,,0
FT_P372BK1F_M,,,,,,1899.0,,,,0
FT_P372BR3F_M,,,,,,1899.0,,,,0
IZ279_C3_M,,,,,,2500.0,,,,0
BV2162B_376_53,,,,,,24990.0,,,,1
DG1238_1169_54,,,,,,9210.0,,,,1
RB2132_6052_52,,,,,,7790.0,,,,0
RB2132_62423F_52,,,,,,8290.0,,,,0
RB2132_71051_52,,,,,,8290.0,,,,0
RB2132_89476_52,,,,,,10090.0,,,,0
RB2448N_710_51,,,,,,8290.0,,,,0
RB3025_0024O_58,,,,,,9490.0,,,,1
RB3025_0033E_58,,,,,,6990.0,,,,6
RB3025_0024J_62,,,,,,9490.0,,,,1
RB3025_9002A6_55,,,,,,8890.0,,,,1
RB4179_60171_62,,,,,,0.0,,,,1
DJ1817_C1_56,,,,,,1250.0,,,,1
DJ1817_C219_56,,,,,,1250.0,,,,1
DJ1817_C410_56,,,,,,1250.0,,,,0
DJ1817_C755_56,,,,,,1250.0,,,,1
DJ1818_C1_55,,,,,,1250.0,,,,1
DJ1818_C219_53,,,,,,1250.0,,,,1
DJ1818_C410_53,,,,,,1250.0,,,,1
DJ1818_C610_55,,,,,,1250.0,,,,1
DJ1820_C1_52,,,,,,1250.0,,,,1
DJ1820_C605_54,,,,,,1250.0,,,,1
DJ1820_C760_54,,,,,,1250.0,,,,1
DJ1820_C762_54,,,,,,1250.0,,,,1
DJ1822_C1_50,,,,,,1250.0,,,,1
DJ1822_C2_52,,,,,,1250.0,,,,1
DJ1822_C219_52,,,,,,1250.0,,,,1
DJ1823_C1_54,,,,,,1300.0,,,,1
DJ1823_C410_54,,,,,,1300.0,,,,1
DJ1823_C755_55,,,,,,1300.0,,,,1
DJ1824_C1_53,,,,,,1300.0,,,,1
DJ1824_C524_54,,,,,,1300.0,,,,1
DJ1824_C772_54,,,,,,1300.0,,,,1
DJ1825_C1_55,,,,,,1300.0,,,,1
DJ1825_C2_55,,,,,,1300.0,,,,1
DJ1825_C219_53,,,,,,1300.0,,,,1
AB2113_C1_52,,,,,,1500.0,,,,1
AB2113_C369_52,,,,,,1500.0,,,,1
DJ2115_C227_50,,,,,,0.0,,,,1
DJ2115_C645_50,,,,,,0.0,,,,1
AB2117_C1_52,,,,,,1900.0,,,,1
AB2117_C619_54,,,,,,1900.0,,,,1
AB2116_C1_52,,,,,,2475.0,,,,1
AB2116_C588_50,,,,,,2475.0,,,,1
DJ2120_C1_52,,,,,,0.0,,,,1
DJ2120_C493_50,,,,,,0.0,,,,1
DJ2118_C629_53,,,,,,0.0,,,,1
DJ2118_C637_53,,,,,,0.0,,,,1
AB2108_C540_51,,,,,,1700.0,,,,1
AB2108_C541_53,,,,,,1700.0,,,,1
AB2108_C539_53,,,,,,1700.0,,,,1
AB2109_C1_50,,,,,,1700.0,,,,1
AB2109_C13_52,,,,,,1700.0,,,,1
AB2109_C588_52,,,,,,1700.0,,,,1
AB2114_C1_51,,,,,,1500.0,,,,1
AB2114_C13_53,,,,,,1500.0,,,,1
DJ2112,,,,,,0.0,,,,0
DJ2111_C1_52,,,,,,0.0,,,,1
DJ2119_C1_52,,,,,,0.0,,,,1
DJ2119_C627_52,,,,,,0.0,,,,1
DJ2121_C1_52,,,,,,0.0,,,,1
DJ2121_C637_54,,,,,,0.0,,,,1
DJ2123_C1_49,,,,,,0.0,,,,1
DJ2123_C595_49,,,,,,0.0,,,,1
DJ2123_C635_47,,,,,,0.0,,,,1
AB2125_C657_53,,,,,,1700.0,,,,1
AB2124_C455_50,,,,,,1500.0,,,,1
AB2124_C653_48,,,,,,1500.0,,,,1
DJ2126,,,,,,0.0,,,,1
DJ2127_C668_49,,,,,,0.0,,,,1
DJ2127,,,,,,0.0,,,,0
DJ2128_C410_51,,,,,,0.0,,,,1
DJ2128_C524_51,,,,,,0.0,,,,1
DJ2129_C705_52,,,,,,0.0,,,,1
DJ2130,,,,,,0.0,,,,0
DJ2131_C720_56,,,,,,0.0,,,,1
DJ2131_C724_56,,,,,,0.0,,,,1
DJ2131_C730_56,,,,,,0.0,,,,1
AB2086_C234_53,,,,,,1500.0,,,,1
AB2086_C559_53,,,,,,1500.0,,,,1
AB2085_C1_53,,,,,,1400.0,,,,1
AB2085_C225_53,,,,,,1400.0,,,,1
DJ2091_C225_51,,,,,,0.0,,,,1
DJ2091,,,,,,0.0,,,,0
AB2092_C455_53,,,,,,1500.0,,,,1
AB2092_C581_51,,,,,,1500.0,,,,1
AB2092_C693_53,,,,,,1500.0,,,,1
AB2093_C455_51,,,,,,1500.0,,,,1
AB2093_C457_51,,,,,,1500.0,,,,1
AB2093_C484_53,,,,,,1500.0,,,,1
DJ2094_C410_51,,,,,,0.0,,,,1
DJ2094_C533_51,,,,,,0.0,,,,1
DJ2107,,,,,,0.0,,,,0
DJ2106_C227_48,,,,,,0.0,,,,1
DJ2106,,,,,,0.0,,,,0
DJ2105_C1_54,,,,,,0.0,,,,1
DJ2105_C571_54,,,,,,0.0,,,,1
DJ2105_C734_54,,,,,,0.0,,,,1
DJ2104_C1_52,,,,,,0.0,,,,1
DJ2104_C548_54,,,,,,0.0,,,,1
DJ2104,,,,,,0.0,,,,-1
DJ1804_C606_52,,,,,,1000.0,,,,1
DJ1802_C112_52,,,,,,1100.0,,,,1
DJ1802_C593_52,,,,,,1100.0,,,,1
DJ1803_C603_53,,,,,,1100.0,,,,1
DJ1805_C589_51,,,,,,1000.0,,,,1
DJ1805_C611_51,,,,,,1000.0,,,,1
DJ1806_C219_53,,,,,,1000.0,,,,1
DJ1806_C605_55,,,,,,1000.0,,,,1
DJ1809_C610_53,,,,,,1000.0,,,,1
DJ1809,,,,,,0.0,,,,-1
DJ1808_C609_52,,,,,,1000.0,,,,1
DJ1808,,,,,,0.0,,,,0
DJ1810_C613_48,,,,,,1100.0,,,,1
DJ1810,,,,,,0.0,,,,0
DJ1811_C710_53,,,,,,1100.0,,,,1
DJ1811,,,,,,0.0,,,,-1
DJ1815_C1_56,,,,,,1100.0,,,,1
DJ1815_C219_56,,,,,,1100.0,,,,1
DJ1815_C410_56,,,,,,1100.0,,,,1
DJ1815_C524_56,,,,,,1100.0,,,,1
AB2082_C171_53,,,,,,1250.0,,,,1
AB2082,,,,,,0.0,,,,0
AB2081_C456_51,,,,,,1400.0,,,,1
AB2081_C456_53,,,,,,1400.0,,,,1
AB2081_C458_53,,,,,,1400.0,,,,1
AB2081_C459_53,,,,,,1400.0,,,,1
AB2078_C307_52,,,,,,1300.0,,,,1
DJ2078,,,,,,0.0,,,,-1
DJ2079_ C2_55,,,,,,0.0,,,,1
DJ2079_C219_55,,,,,,0.0,,,,1
DJ2079_C409_53,,,,,,0.0,,,,1
DJ2079_C572_55,,,,,,0.0,,,,1
DJ2031_C268_52,,,,,,0.0,,,,1
DJ2031_C334_52,,,,,,0.0,,,,1
DJ2031,,,,,,0.0,,,,-1
DJ2030_C206_54,,,,,,0.0,,,,1
DJ2030_C262_52,,,,,,0.0,,,,1
DJ2030_C616_52,,,,,,0.0,,,,1
DJ2030,,,,,,0.0,,,,0
DJ2029,,,,,,0.0,,,,-1
DJ2029_C223_53,,,,,,0.0,,,,1
DJ2028_C262_52,,,,,,0.0,,,,1
DJ2028_C395_52,,,,,,0.0,,,,1
DJ2028,,,,,,0.0,,,,0
DJ2027_C41_53,,,,,,0.0,,,,1
DJ2027_C161_51,,,,,,0.0,,,,1
AB2026_C42_53,,,,,,1400.0,,,,1
AB2026_C223_53,,,,,,1400.0,,,,1
AB2026_C262_53,,,,,,1400.0,,,,1
DJ2025_C157_54,,,,,,0.0,,,,1
DJ2025_C262_52,,,,,,0.0,,,,1
DJ2025,,,,,,0.0,,,,-2
DJ2021_C410_46,,,,,,0.0,,,,1
DJ2021,,,,,,0.0,,,,0
DJ2020,,,,,,0.0,,,,-1
DJ2018_C206_48,,,,,,0.0,,,,1
DJ2018,,,,,,0.0,,,,0
DJ2016_C76_53,,,,,,0.0,,,,1
DJ2016_C79_53,,,,,,0.0,,,,1
DJ2016_C181_53,,,,,,0.0,,,,1
DJ2017,,,,,,0.0,,,,0
DJ2015_C219_54,,,,,,0.0,,,,1
DJ2015_C255_52,,,,,,0.0,,,,1
DJ2015,,,,,,0.0,,,,0
DJ2013_C1_52,,,,,,0.0,,,,1
DJ2013_C1_54,,,,,,0.0,,,,1
DJ2013,,,,,,0.0,,,,0
DJ2012_C2_51,,,,,,0.0,,,,1
DJ2012_C75_53,,,,,,0.0,,,,1
DJ2012_C118_51,,,,,,0.0,,,,1
DJ2011_C2_50,,,,,,1500.0,,,,1
DJ2011_C97_50,,,,,,1500.0,,,,1
DJ2011_C393_52,,,,,,1500.0,,,,1
DJ2138_C1_53,,,,,,0.0,,,,1
DJ2138_C409_55,,,,,,0.0,,,,1
DJ2138_C410_55,,,,,,0.0,,,,1
DJ2139_C720_53,,,,,,0.0,,,,1
DJ2139_C723_55,,,,,,0.0,,,,1
DJ2139_C730_55,,,,,,1875.0,,,,0
DJ2134_C1_52,,,,,,0.0,,,,1
DJ2134_C227_52,,,,,,0.0,,,,1
DJ2134,,,,,,0.0,,,,0
AB2145_C777_54,,,,,,1500.0,,,,1
AB2145_C1_52,,,,,,1450.0,,,,0
AB2145_C2_52,,,,,,1450.0,,,,1
AB2054_C369_53,,,,,,1450.0,,,,1
AB2054_C243_53,,,,,,1450.0,,,,1
DJ2053,,,,,,0.0,,,,0
DJ2052_C1_50,,,,,,0.0,,,,1
DJ2052_C225_50,,,,,,0.0,,,,1
DJ2052_C226_50,,,,,,0.0,,,,1
DJ2051_C697_52,,,,,,0.0,,,,1
DJ2051,,,,,,0.0,,,,0
DJ2050_C226_48,,,,,,0.0,,,,1
AB2041_C318_52,,,,,,1450.0,,,,1
AB2041_C319_52,,,,,,1450.0,,,,0
AB2040_C317_53,,,,,,1500.0,,,,1
AB2040_C510_51,,,,,,1500.0,,,,1
AB2039_C575_52,,,,,,1400.0,,,,1
AB2039_C684_52,,,,,,1400.0,,,,1
AB2039_C685_52,,,,,,1400.0,,,,1
AB2038_C420_50,,,,,,1400.0,,,,1
AB2038_C578_50,,,,,,1400.0,,,,1
DJ2037_C307_49,,,,,,0.0,,,,1
DJ2047_C198_54,,,,,,0.0,,,,1
DJ2047_C262_54,,,,,,0.0,,,,1
DJ2046,,,,,,0.0,,,,0
DJ2044_C8_51,,,,,,0.0,,,,1
DJ2044_C13_53,,,,,,0.0,,,,1
DJ2043_C259_53,,,,,,0.0,,,,1
DJ2043_C555_53,,,,,,0.0,,,,1
DJ2043,,,,,,0.0,,,,-1
AB2042_C273_53,,,,,,1400.0,,,,1
AB2042_C296_53,,,,,,1400.0,,,,1
AB2042_C664_53,,,,,,1400.0,,,,1
DJ2034_C39_51,,,,,,0.0,,,,1
DJ2034_C188_51,,,,,,0.0,,,,1
AB2033_C161_52,,,,,,1250.0,,,,1
AB2033_C162_52,,,,,,1250.0,,,,1
AB2033_C171_52,,,,,,1250.0,,,,1
AB2033_C262_52,,,,,,1250.0,,,,1
DJ2036,,,,,,0.0,,,,0
DJ2132_C1_55,,,,,,0.0,,,,1
DJ2132_C225_53,,,,,,0.0,,,,1
DJ2132,,,,,,0.0,,,,0
DJ2133_C1_53,,,,,,1725.0,,,,0
DJ2133_C225_53,,,,,,0.0,,,,1
DJ2133_C645_55,,,,,,0.0,,,,1
AB2135_C720_51,,,,,,1750.0,,,,1
AB2135_C738_51,,,,,,1750.0,,,,1
AB2135_C743_53,,,,,,1750.0,,,,1
DJ2137_C1_54,,,,,,0.0,,,,1
DJ2137_C705_54,,,,,,0.0,,,,1
DJ2137_C734_56,,,,,,1875.0,,,,0
AB2077_C241_52,,,,,,1400.0,,,,1
AB2077_C372_52,,,,,,1400.0,,,,1
DJ2075_C198_56,,,,,,0.0,,,,1
DJ2075_C282_56,,,,,,0.0,,,,1
DJ2075_C357_56,,,,,,0.0,,,,1
DJ2075,,,,,,0.0,,,,-1
DJ2074_C350_52,,,,,,0.0,,,,1
DJ2074_C487_52,,,,,,0.0,,,,1
DJ2073_C13_50,,,,,,0.0,,,,1
DJ2073_C219_48,,,,,,0.0,,,,1
DJ2073,,,,,,0.0,,,,0
AB2071_C97_51,,,,,,1750.0,,,,1
AB2071_C386_51,,,,,,1750.0,,,,1
AB2071_C13_53,,,,,,1750.0,,,,1
AB2072_C389_50,,,,,,1750.0,,,,1
AB2072_C1_50,,,,,,1750.0,,,,1
DJ2069_C1_49,,,,,,0.0,,,,1
DJ2069_C221_47,,,,,,0.0,,,,1
DJ2069,,,,,,0.0,,,,0
AB2067_C176_50,,,,,,1250.0,,,,1
AB2067_C338_52,,,,,,1250.0,,,,1
AB2067_C335_50,,,,,,1250.0,,,,1
DJ2065_C1_52,,,,,,0.0,,,,1
DJ2065,,,,,,0.0,,,,0
DJ2064,,,,,,0.0,,,,0
DJ2063_C1_52,,,,,,0.0,,,,1
DJ2063_C651_52,,,,,,0.0,,,,1
DJ2062_C329_53,,,,,,0.0,,,,1
DJ2062_C548_55,,,,,,0.0,,,,1
DJ2062_C630_53,,,,,,0.0,,,,1
AB2060_C1_50,,,,,,1400.0,,,,1
AB2060_C368_50,,,,,,1400.0,,,,1
AB2060_C559_52,,,,,,1400.0,,,,1
AB2059_C371_51,,,,,,1500.0,,,,1
AB2059_C240_51,,,,,,1500.0,,,,1
AB2059_C234_51,,,,,,1500.0,,,,1
AB2059_C236_51,,,,,,1500.0,,,,1
AB2059_C239_51,,,,,,1500.0,,,,1
AB2058_C1_53,,,,,,1500.0,,,,1
AB2058_C243_53,,,,,,1500.0,,,,1
AB2058_C559_53,,,,,,1500.0,,,,1
AB2058_C614_53,,,,,,1500.0,,,,1
AB2056_C245_53,,,,,,1500.0,,,,1
AB2056_C39_53,,,,,,1500.0,,,,1
AB2056_C244_51,,,,,,1500.0,,,,1
AB2027_C442_51,,,,,,1300.0,,,,1
DJ2032_C212_51,,,,,,0.0,,,,1
DJ2032_C219_51,,,,,,0.0,,,,1
DJ2032_C410_51,,,,,,0.0,,,,1
DJ2032_C548_51,,,,,,0.0,,,,1
OP2104_C31_M,,,,,,1750.0,,,,1
OP2101_C109_M,,,,,,1750.0,,,,1
OP2105_C01_M,,,,,,1750.0,,,,1
OP2102_C31_M,,,,,,1750.0,,,,2
OP2134_C01_M,,,,,,1750.0,,,,1
OP2124_C04_M,,,,,,1750.0,,,,1
OP2134_C04_M,,,,,,1750.0,,,,1
OP2100_C01_M,,,,,,1750.0,,,,1
OP2124_C02_M,,,,,,1750.0,,,,1
OP2170_C44_M,,,,,,1750.0,,,,1
OP2171_C01_M,,,,,,1750.0,,,,1
OP2103_C94_M,,,,,,1750.0,,,,1
OP2170_C46_M,,,,,,1750.0,,,,1
OP2172_C01_M,,,,,,1750.0,,,,1
DJ9064_C1_47,,,,,,3200.0,,,,1
DJ9064_C3_47,,,,,,3200.0,,,,1
DJ9064_C4_47,,,,,,3200.0,,,,1
DJ9034_C2_46,,,,,,3200.0,,,,1
DJ9043_C2_50,,,,,,3200.0,,,,1
DJ9043,,,,,,0.0,,,,0
DJ9044_C1_49,,,,,,3200.0,,,,1
DJ9044_C3_49,,,,,,3200.0,,,,1
DJ9044_C4_49,,,,,,3200.0,,,,1
DJ9044_C5_49,,,,,,3200.0,,,,1
DJ9044,,,,,,0.0,,,,-2
DJ9038_C3_46,,,,,,3200.0,,,,1
DJ9079_C3_52,,,,,,3200.0,,,,1
DJ9079_C4_52,,,,,,3200.0,,,,1
DJ9079_C5_52,,,,,,0.0,,,,1
DJ9061_C2_53,,,,,,3200.0,,,,1
DJ9061_C3_53,,,,,,3200.0,,,,1
DJ9061_C4_53,,,,,,3200.0,,,,1
DJ9061_C5_53,,,,,,3200.0,,,,1
DJ9062_C1_54,,,,,,3200.0,,,,1
DJ9062_C3_54,,,,,,3200.0,,,,1
DJ9062_C4_54,,,,,,3200.0,,,,1
DJ9053_C1_50,,,,,,3200.0,,,,1
DJ9053_C3_50,,,,,,3200.0,,,,1
DJ9053_C6_50,,,,,,3200.0,,,,1
DJ9057_C1_54,,,,,,3200.0,,,,1
DJ9057_C5_54,,,,,,3200.0,,,,1
DJ9063_C1_53,,,,,,3200.0,,,,1
DJ9063_C5_53,,,,,,3200.0,,,,1
DJ9063,,,,,,0.0,,,,0
DJ9051_C2_53,,,,,,0.0,,,,1
DJ9051_C3_53,,,,,,3200.0,,,,1
DJ9051_C4_53,,,,,,3200.0,,,,1
AB1134_C4_52,,,,,,0.0,,,,1
DJ1088,,,,,,0.0,,,,0
AB1093,,,,,,0.0,,,,0
AB1101,,,,,,0.0,,,,0
AB1105_C1_51,,,,,,0.0,,,,1
AB1105,,,,,,0.0,,,,0
AB1119_C1_55,,,,,,4480.0,,,,0
AB1119_C2_55,,,,,,0.0,,,,1
AB1121_C2_52,,,,,,0.0,,,,1
AB1121,,,,,,0.0,,,,0
AB1122_C2_53,,,,,,0.0,,,,1
AB1122_C4_53,,,,,,0.0,,,,1
AB1122,,,,,,0.0,,,,0
AB1126,,,,,,0.0,,,,0
AB1130_C1_53,,,,,,0.0,,,,1
AB1130,,,,,,0.0,,,,1
DJ9046_C4_47,,,,,,0.0,,,,1
DJ9046_C5_47,,,,,,0.0,,,,1
DJ9046_C2_47,,,,,,0.0,,,,1
DJ9046,,,,,,0.0,,,,0
DJ9085_C5_48,,,,,,0.0,,,,1
DJ9085_C6_48,,,,,,0.0,,,,1
DJ9142_C1_49,,,,,,0.0,,,,1
DJ9142_C2_49,,,,,,0.0,,,,1
AB1152_C2_52,,,,,,0.0,,,,1
AB1152,,,,,,0.0,,,,0
AB1103_C3_52,,,,,,0.0,,,,1
AB1103,,,,,,0.0,,,,1
AB1134_C5_52,,,,,,0.0,,,,1
AB1134_C6_52,,,,,,0.0,,,,1
AB1087_C2_53,,,,,,0.0,,,,1
AB1087_C3_53,,,,,,0.0,,,,1
AB1087_C4_53,,,,,,0.0,,,,1
AB1087,,,,,,0.0,,,,-1
AB1134,,,,,,0.0,,,,-2
DJ9091_C1_53,,,,,,0.0,,,,1
DJ9091_C3_53,,,,,,0.0,,,,1
DJ9097_C2_48,,,,,,0.0,,,,1
DJ9097_C3_48,,,,,,0.0,,,,1
DJ9058_C2_51,,,,,,0.0,,,,1
DJ9058,,,,,,0.0,,,,1
DJ9049_C2_51,,,,,,0.0,,,,1
DJ9049_C3_51,,,,,,0.0,,,,1
DJ9049_C4_51,,,,,,0.0,,,,1
DJ9115_C4_49,,,,,,0.0,,,,1
DJ9115_C5_49,,,,,,0.0,,,,1
DJ9141_C3_53,,,,,,0.0,,,,1
DJ9141_C5_53,,,,,,0.0,,,,1
DJ9050_C1_52,,,,,,0.0,,,,1
DJ9050_C2_52,,,,,,0.0,,,,1
DJ9050_C3_52,,,,,,0.0,,,,1
DJ9050_C4_52,,,,,,0.0,,,,1
DJ9050_C5_52,,,,,,0.0,,,,1
DJ9048,,,,,,0.0,,,,0
DJ5902_C1_53,,,,,,0.0,,,,1
DJ5902_C2_53,,,,,,0.0,,,,1
DJ5902_C3_53,,,,,,0.0,,,,1
DJ5902_C4_53,,,,,,0.0,,,,1
DJ5902,,,,,,0.0,,,,0
DJ9025_C1_54,,,,,,0.0,,,,1
DJ9025_C2_54,,,,,,0.0,,,,1
DJ9025_C3_54,,,,,,0.0,,,,1
DJ9025_C5_54,,,,,,0.0,,,,1
DJ9022_C3_53,,,,,,0.0,,,,1
DJ9022_C4_53,,,,,,0.0,,,,1
DJ9022,,,,,,0.0,,,,0
DJ9026_C1_54,,,,,,0.0,,,,1
DJ9026_C2_54,,,,,,0.0,,,,1
DJ9026,,,,,,0.0,,,,0
DJ9035_C4_54,,,,,,0.0,,,,1
DJ9035,,,,,,0.0,,,,-1
AB1120_C1_50,,,,,,0.0,,,,1
AB1120_C4_50,,,,,,0.0,,,,1
AB1120_C5_50,,,,,,0.0,,,,1
AB1138_C1_52,,,,,,0.0,,,,1
AB1138_C4_53,,,,,,0.0,,,,1
AB1110_C1_53,,,,,,0.0,,,,1
AB1110_C5_53,,,,,,0.0,,,,1
AB1110,,,,,,0.0,,,,-1
AB1131_C4_52,,,,,,0.0,,,,1
AB1131_C5_52,,,,,,0.0,,,,1
AB1131,,,,,,0.0,,,,1
AB1108_C4_52,,,,,,0.0,,,,1
AB1108_C5_52,,,,,,0.0,,,,1
AB1115_C1_52,,,,,,0.0,,,,1
AB1115_C2_52,,,,,,0.0,,,,1
AB1115_C3_52,,,,,,0.0,,,,1
AB1115_C5_52,,,,,,0.0,,,,1
AB1145_C5_47,,,,,,0.0,,,,1
AB1145,,,,,,0.0,,,,0
AB1128_C2_53,,,,,,0.0,,,,1
AB1128_C5_53,,,,,,0.0,,,,1
AB1128,,,,,,0.0,,,,1
AB1133,,,,,,0.0,,,,0
AB1100_C3_53,,,,,,0.0,,,,1
AB1100,,,,,,0.0,,,,0
AB1142_C3_50,,,,,,0.0,,,,1
AB1142_C5_50,,,,,,0.0,,,,1
AB1142,,,,,,0.0,,,,-1
AB1109,,,,,,0.0,,,,0
AB1117_C3_53,,,,,,0.0,,,,1
AB1117_C5_53,,,,,,0.0,,,,1
AB1127_C2_53,,,,,,0.0,,,,1
AB1127_C3_53,,,,,,0.0,,,,1
AB1127_C5_53,,,,,,0.0,,,,1
AB1129_C1_54,,,,,,0.0,,,,1
AB1129_C3_54,,,,,,0.0,,,,1
AB1129_C4_54,,,,,,0.0,,,,1
AB1132_C2_51,,,,,,0.0,,,,1
AB1132_C3_51,,,,,,0.0,,,,1
AB1084_C1_53,,,,,,0.0,,,,1
AB1084_C2_53,,,,,,0.0,,,,1
AB1084_C4_53,,,,,,0.0,,,,1
AB1090_C1_53,,,,,,0.0,,,,1
AB1090_C2_53,,,,,,0.0,,,,1
AB1090_C3_53,,,,,,0.0,,,,1
AB1090_C4_53,,,,,,0.0,,,,1
AB1135_C3_51,,,,,,0.0,,,,1
AB1135,,,,,,0.0,,,,-1
AB1094_C3_53,,,,,,0.0,,,,1
AB1094_C4_53,,,,,,0.0,,,,1
DJ1094,,,,,,0.0,,,,1
AB1143_C5_51,,,,,,0.0,,,,1
AB1143,,,,,,0.0,,,,0
DJ9088_C1_53,,,,,,0.0,,,,1
DJ9088_C2_53,,,,,,0.0,,,,1
DJ5913,,,,,,0.0,,,,0
DJ5915_C1_47,,,,,,0.0,,,,1
DJ5914_C1_46,,,,,,0.0,,,,1
DJ5914_C2_46,,,,,,0.0,,,,1
AB1168_C1_54,,,,,,0.0,,,,1
AB1168_C2_54,,,,,,0.0,,,,1
AB1168_C3_54,,,,,,0.0,,,,1
AB1168_C4_54,,,,,,0.0,,,,1
AB1168_C5_54,,,,,,0.0,,,,1
DJ9165_C1_55,,,,,,0.0,,,,1
DJ9165_C2_55,,,,,,3875.0,,,,0
DJ9165_C4_55,,,,,,0.0,,,,1
DJ9165_C5_55,,,,,,0.0,,,,1
DJ9164_C1_57,,,,,,0.0,,,,1
DJ9164,,,,,,0.0,,,,1
AB1167_C1_53,,,,,,0.0,,,,1
AB1167_C2_53,,,,,,0.0,,,,1
AB1167_C3_53,,,,,,0.0,,,,1
AB1166_C4_54,,,,,,0.0,,,,1
AB1166,,,,,,0.0,,,,0
AB1169_C1_53,,,,,,0.0,,,,1
AB1169_C2_53,,,,,,0.0,,,,1
AB1169_C3_53,,,,,,0.0,,,,1
AB1169_C4_53,,,,,,0.0,,,,1
AB1169_C5_53,,,,,,0.0,,,,1
AB1165_C2_55,,,,,,0.0,,,,1
AB1165,,,,,,0.0,,,,0
AB1173_C1_53,,,,,,0.0,,,,1
AB1173_C2_53,,,,,,0.0,,,,1
AB1173_C3_53,,,,,,0.0,,,,1
DJ9154_C3_55,,,,,,0.0,,,,1
DJ9154_C4_55,,,,,,0.0,,,,1
DJ9166_C1_52,,,,,,0.0,,,,1
DJ9166_C2_52,,,,,,0.0,,,,1
DJ9166_C3_52,,,,,,0.0,,,,1
DJ9166_C4_52,,,,,,0.0,,,,1
DJ9171_C3_56,,,,,,0.0,,,,1
DJ9171_C4_56,,,,,,0.0,,,,1
DJ9172_C1_56,,,,,,3725.0,,,,0
DJ9172_C2_56,,,,,,0.0,,,,1
DJ9172_C3_56,,,,,,0.0,,,,1
DJ9172_C5_56,,,,,,0.0,,,,1
DJ9172_C6_56,,,,,,0.0,,,,1
DJ9172_C7_56,,,,,,0.0,,,,1
DJ9203,,,,,,0.0,,,,2
DJ9204,,,,,,0.0,,,,2
DJ9205,,,,,,0.0,,,,1
DJ9192_C1_59,,,,,,0.0,,,,1
DJ9192_C2_59,,,,,,0.0,,,,1
DJ9192_C3_59,,,,,,0.0,,,,1
DJ9193_C1_54,,,,,,0.0,,,,1
DJ9193_C2_54,,,,,,0.0,,,,1
DJ9193_C3_54,,,,,,0.0,,,,1
DJ9193_C4_54,,,,,,0.0,,,,1
DJ9194_C1_48,,,,,,0.0,,,,1
DJ9194_C2_48,,,,,,0.0,,,,1
DJ9194_C3_48,,,,,,0.0,,,,1
DJ9196_C2_54,,,,,,0.0,,,,1
DJ9196_C3_54,,,,,,0.0,,,,1
DJ9196_C4_54,,,,,,0.0,,,,1
DJ9196_C5_54,,,,,,0.0,,,,1
DJ9201_C2_50,,,,,,0.0,,,,1
DJ9201_C3_50,,,,,,0.0,,,,1
DJ9201_C5_50,,,,,,0.0,,,,1
DJ9201,,,,,,0.0,,,,1
DJ9202_C1_49,,,,,,0.0,,,,1
DJ9202_C2_49,,,,,,0.0,,,,1
DJ9202_C4_49,,,,,,0.0,,,,1
DJ9206,,,,,,0.0,,,,3
AB1158_C1_52,,,,,,0.0,,,,1
AB1158_C2_52,,,,,,0.0,,,,1
AB1158_C3_52,,,,,,0.0,,,,1
AB1158_C4_52,,,,,,0.0,,,,1
AB1159_C1_50,,,,,,0.0,,,,1
AB1159_C2_50,,,,,,0.0,,,,1
AB1159_C3_50,,,,,,0.0,,,,1
